date,temp,humidity,wind,radiation,rainfall,ET0,ETc_maize,ETc_wheat,ETc_tomato,soil_water,decision
7/29/2025,29.41,58.43,0.36,25.13,0.16,6.375534066632795,7.650640879959354,7.331864176627714,6.694310769964435,0.0,Irrigate
7/30/2025,29.65,57.99,0.35,11.64,0.34,3.1698558753438957,3.8038270504126745,3.6453342566454796,3.3283486691110906,0.0,Irrigate
7/31/2025,28.37,62.0,0.37,11.35,3.76,3.028594449981416,3.634313339977699,3.4828836174786284,3.180024172480487,0.12568666002230078,Irrigate
8/1/2025,27.96,63.18,0.26,16.52,3.23,4.139260254988957,4.967112305986748,4.7601492932373,4.346223267738405,0.0,Irrigate
8/2/2025,28.24,61.54,0.33,19.37,0.02,4.882651630950469,5.859181957140563,5.615049375593038,5.126784212497992,0.0,Irrigate
8/3/2025,29.45,55.79,0.31,20.87,0.15,5.350688618580637,6.420826342296764,6.153291911367733,5.61822304950967,0.0,Irrigate
8/4/2025,29.36,55.45,0.31,23.13,2.16,5.8870998768571265,7.0645198522285515,6.770164858385695,6.181454870699983,0.0,Irrigate
8/5/2025,27.8,63.59,0.32,17.5,0.79,4.394021857154212,5.272826228585054,5.053125135727344,4.613722950011923,0.0,Irrigate
8/6/2025,29.03,55.01,0.27,22.91,1.24,5.784332914357879,6.941199497229455,6.65198285151156,6.073549560075773,0.0,Irrigate
8/7/2025,28.3,57.81,0.33,16.66,3.73,4.280802717348324,5.136963260817989,4.9229231249505725,4.494842853215741,0.0,Irrigate
8/8/2025,29.33,55.73,0.4,20.0,0.89,5.206313168057708,6.2475758016692495,5.987260143266363,5.466628826460593,0.0,Irrigate
8/9/2025,28.35,60.85,0.36,14.91,2.98,3.8671646558449018,4.640597587013882,4.447239354221637,4.060522888637147,0.0,Irrigate
8/10/2025,29.5,55.29,0.31,25.84,0.26,6.546586204921845,7.855903445906214,7.528574135660121,6.873915515167938,0.0,Irrigate
8/11/2025,29.26,54.34,0.32,19.78,2.71,5.0984061102720375,6.118087332326445,5.863167026812842,5.35332641578564,0.0,Irrigate
8/12/2025,28.77,61.81,0.24,20.05,2.82,5.018848133286113,6.022617759943335,5.771675353279029,5.269790539950419,0.0,Irrigate
8/13/2025,26.62,73.65,0.29,12.1,40.12,2.9866427700365206,3.5839713240438247,3.4346391855419984,3.135974908538347,36.536028675956175,Irrigate
8/14/2025,26.23,72.43,0.19,16.76,4.45,4.013606758375364,4.816328110050436,4.615647772131668,4.214287096294132,36.16970056590574,Irrigate
8/15/2025,25.35,77.71,0.35,12.76,6.02,3.0708012661665647,3.6849615193998773,3.531421456091549,3.224341329474893,38.50473904650586,Irrigate
8/16/2025,27.36,67.21,0.21,21.43,1.2,5.20622221545202,6.247466658542424,5.987155547769823,5.466533326224622,33.45727238796344,Irrigate
8/17/2025,26.46,69.4,0.25,7.98,4.32,2.0378408468725877,2.445409016247105,2.343516973903476,2.139732889216217,35.33186337171634,Irrigate
8/18/2025,27.15,66.84,0.22,16.92,1.67,4.143633043893515,4.972359652672218,4.765178000477542,4.350814696088191,32.02950371904412,Irrigate
8/19/2025,27.68,65.86,0.25,21.56,1.46,5.284421769213809,6.341306123056571,6.07708503459588,5.5486428576744995,27.148197595987554,Irrigate
8/20/2025,27.74,66.39,0.24,11.0,2.08,2.796412873419027,3.3556954481028325,3.215874804431881,2.9362335170899785,25.87250214788472,Irrigate
8/21/2025,28.45,63.89,0.19,23.15,0.61,5.69620205721115,6.83544246865338,6.550632365792822,5.981012160071708,19.64705967923134,Irrigate
8/22/2025,28.37,63.41,0.29,22.88,0.88,5.680794423241376,6.8169533078896505,6.532913586727582,5.9648341444034445,13.710106371341688,Irrigate
8/23/2025,28.84,62.15,0.27,23.37,3.52,5.8294926933759115,6.995391232051094,6.703916597382298,6.120967328044707,10.234715139290593,Irrigate
8/24/2025,26.53,73.41,0.24,12.08,5.8,2.9586861336904127,3.550423360428495,3.4024890537439743,3.1066204403749333,12.484291778862099,Irrigate
8/25/2025,26.08,74.73,0.18,15.76,5.57,3.7600352009418545,4.512042241130225,4.3240404810831325,3.948036960988947,13.542249537731877,Irrigate
8/26/2025,26.34,67.91,0.27,13.81,1.01,3.3996337545223883,4.0795605054268655,3.909578817700746,3.569615442248508,10.472689032305011,Irrigate
8/27/2025,25.99,69.82,0.29,17.08,0.5,4.127836550489524,4.953403860587428,4.747012033062952,4.334228378014,6.019285171717583,Irrigate
8/28/2025,27.34,66.4,0.28,23.97,0.0,5.832907481519747,6.999488977823696,6.707843603747709,6.124552855595735,0.0,Irrigate
8/29/2025,28.53,61.14,0.24,22.17,0.0,5.511785608910996,6.614142730693195,6.338553450247645,5.787374889356546,0.0,Irrigate
8/30/2025,27.09,69.91,0.25,14.02,7.35,3.4601632791323196,4.152195934958783,3.979187771002167,3.6331714430889357,3.1978040650412165,Irrigate
8/31/2025,27.27,65.53,0.22,18.79,0.18,4.595565547614459,5.514678657137351,5.284900379756627,4.8253438249951826,0.0,Irrigate
9/1/2025,27.68,66.48,0.26,23.03,0.06,5.629894565822859,6.75587347898743,6.474378750696287,5.911389294114002,0.0,Irrigate
9/2/2025,27.15,70.49,0.19,7.41,1.44,1.881125853968393,2.2573510247620714,2.163294732063652,1.9751821466668127,0.0,Irrigate
9/3/2025,25.87,74.91,0.26,19.78,1.19,4.694008173590969,5.632809808309163,5.398109399629615,4.928708582270518,0.0,Irrigate
9/4/2025,26.09,74.04,0.2,20.16,1.34,4.786532580839925,5.74383909700791,5.504512467965913,5.025859209881921,0.0,Irrigate
9/5/2025,28.3,64.57,0.27,18.02,0.66,4.508526146613932,5.410231375936719,5.184805068606022,4.733952453944629,0.0,Irrigate
9/6/2025,28.29,62.04,0.27,23.07,0.65,5.719224383930157,6.863069260716188,6.577108041519679,6.005185603126665,0.0,Irrigate
9/7/2025,29.51,56.33,0.23,24.59,0.02,6.183609862082965,7.4203318344995575,7.111151341395409,6.492790355187113,0.0,Irrigate
9/8/2025,29.39,56.18,0.23,18.99,1.82,4.830332920165669,5.796399504198803,5.55488285819052,5.071849566173953,0.0,Irrigate
9/9/2025,27.34,70.1,0.26,18.98,3.56,4.6343518364533445,5.5612222037440135,5.329504611921346,4.8660694282760115,0.0,Irrigate
9/10/2025,26.74,73.0,0.2,18.78,3.73,4.512711989419604,5.415254387303525,5.189618787832544,4.738347588890584,0.0,Irrigate
9/11/2025,26.3,72.47,0.25,14.81,2.41,3.589093186740534,4.30691182408864,4.127457164751614,3.7685478460775608,0.0,Irrigate
9/12/2025,29.33,56.7,0.24,24.65,0.06,6.189363681120564,7.427236417344676,7.117768233288648,6.498831865176592,0.0,Irrigate
9/13/2025,27.6,68.24,0.21,15.12,7.3,3.731582121108277,4.477898545329932,4.291319439274519,3.918161227163691,2.822101454670068,Irrigate
9/14/2025,27.86,64.48,0.25,25.68,2.77,6.275614644656816,7.530737573588179,7.216956841355338,6.589395376889657,0.0,Irrigate
9/15/2025,28.75,59.31,0.31,10.96,0.46,2.927318770228423,3.5127825242741073,3.366416585762686,3.0736847087398442,0.0,Irrigate
9/16/2025,27.04,69.69,0.24,15.62,3.68,3.827291125467761,4.592749350561313,4.4013847942879245,4.018655681741149,0.0,Irrigate
9/17/2025,28.25,64.82,0.23,25.01,0.84,6.137346618491867,7.36481594219024,7.057948611265646,6.4442139494164605,0.0,Irrigate
9/18/2025,29.94,54.12,0.29,24.55,0.01,6.265599824752661,7.5187197897031925,7.20543979846556,6.578879815990294,0.0,Irrigate
9/19/2025,29.91,53.5,0.23,24.38,0.2,6.179574893105692,7.41548987172683,7.1065111270715455,6.488553637760977,0.0,Irrigate
9/20/2025,30.24,51.12,0.24,23.44,0.08,5.99889444556589,7.198673334679068,6.898728612400773,6.298839167844185,0.0,Irrigate
9/21/2025,29.75,55.99,0.27,20.4,0.0,5.224275397887843,6.269130477465412,6.007916707571019,5.4854891677822355,0.0,Irrigate
9/22/2025,30.17,52.28,0.3,23.78,0.01,6.119548141834365,7.343457770201237,7.037480363109519,6.425525548926084,0.0,Irrigate
9/23/2025,28.88,56.49,0.18,12.22,1.38,3.136470992909569,3.7637651914914825,3.606941641846004,3.2932945425550475,0.0,Irrigate
9/24/2025,26.15,70.51,0.28,19.74,6.21,4.738909330843728,5.686691197012474,5.449745730470287,4.975854797385915,0.5233088029875264,Irrigate
9/25/2025,27.23,66.93,0.26,22.08,10.69,5.372004346663237,6.446405215995885,6.177804998662722,5.6406045639963995,4.766903586991642,Irrigate
9/26/2025,27.36,68.78,0.25,22.59,5.34,5.484496541508734,6.58139584981048,6.3071710227350435,5.758721368584171,3.5255077371811616,Irrigate
9/27/2025,27.14,72.45,0.27,23.65,6.84,5.697204020965298,6.836644825158357,6.551784624110092,5.982064222013563,3.528862912022804,Irrigate
9/28/2025,29.18,58.99,0.32,22.8,0.0,5.773008412255514,6.927610094706616,6.638959674093841,6.06165883286829,0.0,Irrigate
9/29/2025,29.27,53.78,0.32,22.88,0.01,5.842497439023476,7.010996926828171,6.718872054876997,6.13462231097465,0.0,Irrigate
9/30/2025,29.56,49.01,0.35,23.66,0.0,6.1174878270943385,7.340985392513206,7.035111001158489,6.423362218449055,0.0,Irrigate
10/1/2025,30.14,51.09,0.3,22.67,0.03,5.859296848720389,7.031156218464466,6.738191376028446,6.152261691156409,0.0,Irrigate
10/2/2025,29.53,56.93,0.27,20.03,0.48,5.114952539909744,6.137943047891693,5.882195420896205,5.370700166905231,0.0,Irrigate
10/3/2025,29.68,51.58,0.34,25.13,0.04,6.44582551860806,7.734990622329671,7.412699346399268,6.768116794538463,0.0,Irrigate
10/4/2025,29.67,48.23,0.32,25.01,0.0,6.428454564476454,7.714145477371745,7.392722749147922,6.749877292700277,0.0,Irrigate
10/5/2025,28.36,58.66,0.36,21.98,6.2,5.5489252144681585,6.65871025736179,6.381263996638381,5.826371475191567,0.0,Irrigate
10/6/2025,27.13,65.42,0.36,17.76,10.84,4.4209844224485275,5.305181306938233,5.084132085815806,4.642033643570954,5.534818693061767,Irrigate
10/7/2025,27.95,56.36,0.29,24.18,0.4,6.008500538199935,7.2102006458399215,6.909775618929925,6.308925565109932,0.0,Irrigate
10/8/2025,28.29,54.67,0.31,24.4,0.0,6.113773168042337,7.336527801650804,7.030839143248687,6.419461826444453,0.0,Irrigate
10/9/2025,29.33,54.14,0.33,22.95,0.13,5.868264351884041,7.041917222260849,6.748504004666646,6.161677569478243,0.0,Irrigate
10/10/2025,28.41,61.03,0.29,13.07,4.54,3.3833508922744193,4.060021070729303,3.890853526115582,3.5525184368881404,0.47997892927069685,Irrigate
10/11/2025,29.28,55.39,0.32,23.99,0.47,6.094172371193735,7.313006845432481,7.008298226872794,6.398880989753422,0.0,Irrigate
10/12/2025,28.79,54.43,0.41,16.25,0.01,4.309455970097629,5.1713471641171544,4.955874365612273,4.524928768602511,0.0,Irrigate
10/13/2025,28.21,54.15,0.38,22.63,0.19,5.747263600114869,6.896716320137843,6.609353140132099,6.034626780120613,0.0,Irrigate
10/14/2025,28.56,49.26,0.37,22.73,0.0,5.8367145557634705,7.004057466916165,6.71222173912799,6.128550283551644,0.0,Irrigate
10/15/2025,27.54,44.94,0.41,24.06,0.0,6.14452653840561,7.373431846086731,7.06620551916645,6.451752865325891,0.0,Irrigate
10/16/2025,27.77,39.11,0.39,23.48,0.0,6.068644394367647,7.282373273241176,6.978941053522793,6.37207661408603,0.0,Irrigate
10/17/2025,27.54,44.44,0.44,23.68,0.0,6.089836426759716,7.307803712111658,7.003311890773673,6.394328248097701,0.0,Irrigate
10/18/2025,26.71,43.93,0.45,24.08,0.0,6.124705253946041,7.3496463047352485,7.043411042037946,6.430940516643343,0.0,Irrigate
10/19/2025,27.85,36.09,0.49,23.58,0.0,6.243930212493886,7.492716254992663,7.1805197443679685,6.556126723118581,0.0,Irrigate
10/20/2025,27.98,34.39,0.4,24.28,0.0,6.3317351500501085,7.59808218006013,7.281495422557624,6.6483219075526145,0.0,Irrigate
10/21/2025,27.7,31.75,0.55,24.12,0.0,6.482923533943234,7.7795082407318805,7.455362064034719,6.807069710640396,0.0,Irrigate
10/22/2025,27.27,32.59,0.53,24.34,0.0,6.457768031982264,7.749321638378716,7.426433236779602,6.7806564335813775,0.0,Irrigate
10/23/2025,27.01,37.57,0.52,20.91,0.0,5.575394165266872,6.690472998320247,6.411703290056903,5.854163873530216,0.0,Irrigate
10/24/2025,26.15,31.08,0.47,24.41,0.0,6.316098115695296,7.579317738834355,7.26351283304959,6.631903021480062,0.0,Irrigate
10/25/2025,26.6,30.79,0.5,24.12,0.0,6.3321592780227745,7.598591133627329,7.28198316972619,6.648767241923913,0.0,Irrigate
10/26/2025,25.56,33.02,0.49,24.44,0.0,6.266433160704146,7.519719792844975,7.206398134809768,6.579754818739354,0.0,Irrigate
10/27/2025,26.17,31.91,0.54,23.51,0.0,6.187029406434593,7.424435287721511,7.115083817399782,6.496380876756324,0.0,Irrigate
10/28/2025,26.54,31.66,0.51,16.31,0.0,4.558482304933127,5.470178765919752,5.242254650673096,4.786406420179784,0.0,Irrigate
10/29/2025,26.57,30.72,0.49,23.39,0.0,6.152425281140946,7.382910337369135,7.075289073312088,6.460046545197994,0.0,Irrigate
10/30/2025,25.74,28.46,0.5,22.95,0.0,6.016783171233112,7.220139805479734,6.919300646918079,6.3176223297947685,0.0,Irrigate
10/31/2025,24.74,31.22,0.51,23.11,0.0,5.9362937020242255,7.12355244242907,6.826737757327859,6.233108387125437,0.0,Irrigate
11/1/2025,24.7,30.79,0.43,23.8,0.0,5.998785820792244,7.198542984950692,6.89860369391108,6.298725111831856,0.0,Irrigate
11/2/2025,24.18,29.93,0.46,24.42,0.0,6.1282709165470575,7.353925099856468,7.047511554029115,6.434684462374411,0.0,Irrigate
11/3/2025,25.04,28.19,0.5,23.79,0.0,6.1407066599412765,7.368847991929531,7.0618126589324675,6.447741992938341,0.0,Irrigate
11/4/2025,25.91,30.95,0.51,22.84,0.0,5.989254856368384,7.1871058276420605,6.887643084823641,6.288717599186803,0.0,Irrigate
11/5/2025,26.32,31.26,0.54,22.09,0.0,5.889952903847036,7.0679434846164435,6.773445839424092,6.184450549039388,0.0,Irrigate
11/6/2025,26.34,32.58,0.54,21.68,0.0,5.781802308315919,6.938162769979103,6.649072654563307,6.070892423731715,0.0,Irrigate
11/7/2025,26.64,31.44,0.62,21.56,0.0,5.894139740256374,7.072967688307649,6.77826070129483,6.188846727269193,0.0,Irrigate
11/8/2025,26.3,24.61,0.57,20.91,0.0,5.7524927493057065,6.902991299166848,6.615366661701562,6.0401173867709925,0.0,Irrigate
11/9/2025,25.88,30.39,0.51,22.8,0.0,5.984517170724209,7.181420604869051,6.88219474633284,6.28374302926042,0.0,Irrigate
11/10/2025,26.53,35.85,0.63,22.39,0.0,6.014282317807897,7.217138781369476,6.916424665479081,6.314996433698292,0.0,Irrigate
11/11/2025,26.32,30.34,0.71,23.18,0.0,6.351581483339707,7.621897780007648,7.304318705840663,6.669160557506693,0.0,Irrigate
11/12/2025,24.69,23.64,0.76,23.2,0.0,6.362933857679704,7.635520629215645,7.317373936331659,6.681080550563689,0.0,Irrigate
11/13/2025,24.24,29.56,0.57,20.78,0.0,5.4697540997869325,6.5637049197443185,6.290217214754972,5.74324180477628,0.0,Irrigate
11/14/2025,25.7,33.93,0.74,19.05,0.0,5.3529288045610395,6.423514565473247,6.1558681252451946,5.620575244789092,0.0,Irrigate
11/15/2025,24.22,31.11,0.84,20.08,0.0,5.600919594237371,6.721103513084844,6.441057533372976,5.880965573949239,0.0,Irrigate
11/16/2025,22.71,27.85,0.8,22.16,0.0,5.895255392983901,7.074306471580681,6.779543701931486,6.190018162633097,0.0,Irrigate
11/17/2025,22.38,27.74,0.75,22.27,0.0,5.829553682301173,6.995464418761407,6.703986734646348,6.121031366416232,0.0,Irrigate
11/18/2025,22.92,31.27,0.68,22.38,0.0,5.7799292383459635,6.935915086015156,6.646918624097857,6.068925700263262,0.0,Irrigate
11/19/2025,24.48,32.93,0.63,22.32,0.0,5.847621733717844,7.017146080461413,6.72476499377552,6.140002820403736,0.0,Irrigate
11/20/2025,25.5,31.44,0.75,22.62,0.0,6.171778786247381,7.406134543496856,7.0975456041844875,6.48036772555975,0.0,Irrigate
11/21/2025,25.13,29.47,0.63,22.76,0.0,6.059655207291452,7.271586248749742,6.968603488385169,6.362637967656025,0.0,Irrigate
11/22/2025,24.02,24.44,0.71,20.53,0.0,5.642518452509831,6.771022143011797,6.488896220386305,5.9246443751353235,0.0,Irrigate
11/23/2025,23.37,22.09,0.63,19.15,0.0,5.217851992682175,6.26142239121861,6.000529791584501,5.478744592316284,0.0,Irrigate
11/24/2025,23.25,23.39,0.75,22.12,0.0,5.967126580476942,7.160551896572331,6.862195567548484,6.26548290950079,0.0,Irrigate
11/25/2025,23.57,25.62,0.72,20.1,0.0,5.4991362290498955,6.5989634748598744,6.3240066634073795,5.7740930405023905,0.0,Irrigate
11/26/2025,24.51,30.72,0.69,20.1,0.0,5.470446009205682,6.5645352110468185,6.2910129105865344,5.743968309665966,0.0,Irrigate
11/27/2025,25.51,31.45,0.66,21.45,0.0,5.8127516347731225,6.975301961727747,6.684664379989091,6.103389216511779,0.0,Irrigate
11/28/2025,25.54,30.13,0.77,22.04,0.0,6.095679168644916,7.3148150023739,7.0100310439416536,6.400463127077162,0.0,Irrigate
11/29/2025,25.57,26.75,0.85,22.03,0.0,6.257083204949245,7.5084998459390935,7.195645685691631,6.569937365196707,0.0,Irrigate
11/30/2025,25.68,25.25,0.94,21.78,0.0,6.357747370009279,7.629296844011135,7.31140947551067,6.675634738509744,0.0,Irrigate
12/1/2025,24.71,26.13,0.85,18.97,0.0,5.5218571518052055,6.626228582166246,6.350135724575986,5.797950009395466,0.0,Irrigate
12/2/2025,25.02,26.52,0.69,17.71,0.0,5.065326744305571,6.078392093166685,5.825125755951406,5.3185930815208495,0.0,Irrigate
12/3/2025,25.75,28.26,0.66,20.88,0.0,5.760064404002379,6.912077284802854,6.624074064602735,6.048067624202498,0.0,Irrigate
12/4/2025,26.22,27.17,0.6,18.66,0.0,5.245536132431162,6.294643358917393,6.032366552295835,5.5078129390527195,0.0,Irrigate
12/5/2025,25.82,27.62,0.68,21.06,0.0,5.842003865533287,7.010404638639944,6.718304445363279,6.134104058809951,0.0,Irrigate
12/6/2025,24.95,27.45,1.07,20.74,0.0,6.159660785199235,7.391592942239082,7.08360990297912,6.467643824459197,0.0,Irrigate
12/7/2025,23.55,22.71,0.93,20.23,0.0,5.836776860195536,7.004132232234642,6.7122933892248655,6.128615703205313,0.0,Irrigate
12/8/2025,23.25,22.53,0.88,18.82,0.0,5.452233652547757,6.542680383057308,6.27006870042992,5.724845335175145,0.0,Irrigate
12/9/2025,23.12,27.1,0.82,17.38,0.0,4.977832856940014,5.973399428328017,5.724507785481016,5.226724499787015,0.0,Irrigate
12/10/2025,22.08,29.73,0.75,16.28,0.0,4.52721093809073,5.4326531257088755,5.206292578804339,4.753571484995266,0.0,Irrigate
12/11/2025,24.05,29.83,0.67,17.17,0.0,4.788022526248443,5.745627031498131,5.506225905185709,5.0274236525608655,0.0,Irrigate
12/12/2025,25.27,33.8,0.77,19.99,0.0,5.5553437113939035,6.666412453672684,6.388645268102988,5.833110896963599,0.0,Irrigate
12/13/2025,25.64,33.99,1.02,19.79,0.0,5.817318871442067,6.98078264573048,6.689916702158377,6.10818481501417,0.0,Irrigate
12/14/2025,25.2,32.16,1.21,17.6,0.0,5.561769785341602,6.674123742409923,6.396035253142842,5.839858274608683,0.0,Irrigate
12/15/2025,23.93,23.96,1.15,17.02,0.0,5.455431525519963,6.546517830623955,6.273746254347956,5.728203101795961,0.0,Irrigate
12/16/2025,20.89,26.03,1.11,17.85,0.0,5.191170110410486,6.229404132492583,5.969845626972058,5.45072861593101,0.0,Irrigate
12/17/2025,20.57,27.1,1.02,20.06,0.0,5.469436041342007,6.563323249610408,6.289851447543308,5.742907843409108,0.0,Irrigate
12/18/2025,21.23,29.3,0.81,21.19,0.0,5.516807962725382,6.620169555270459,6.344329157134189,5.7926483608616515,0.0,Irrigate
12/19/2025,22.39,27.52,0.79,21.47,0.0,5.711995152289688,6.854394182747626,6.568794425133141,5.997594909904173,0.0,Irrigate
12/20/2025,22.57,25.57,0.86,21.63,0.0,5.877993650662863,7.053592380795435,6.759692698262292,6.171893333196007,0.0,Irrigate
12/21/2025,22.97,23.8,0.83,21.66,0.0,5.928096405841459,7.11371568700975,6.817310866717677,6.224501226133532,0.0,Irrigate
12/22/2025,23.72,21.3,0.8,21.97,0.0,6.085973636850445,7.303168364220534,6.998869682378012,6.3902723186929675,0.0,Irrigate
12/23/2025,23.75,21.92,0.82,21.97,0.0,6.10302133749954,7.323625604999448,7.018474538124471,6.408172404374517,0.0,Irrigate
12/24/2025,24.42,23.54,0.75,21.49,0.0,5.955095378301543,7.146114453961851,6.848359685046774,6.252850147216621,0.0,Irrigate
12/25/2025,24.8,24.24,0.81,20.88,0.0,5.9269101746765385,7.112292209611846,6.815946700878019,6.223255683410366,0.0,Irrigate
12/26/2025,25.16,24.84,0.89,21.35,0.0,6.154960232614808,7.385952279137769,7.078204267507029,6.462708244245549,0.0,Irrigate
12/27/2025,25.41,25.29,0.86,20.0,0.0,5.8425091304106616,7.011010956492794,6.71888549997226,6.1346345869311945,0.0,Irrigate
12/28/2025,25.31,24.22,0.96,21.66,0.0,6.338914957720325,7.60669794926439,7.2897522013783735,6.655860705606342,0.0,Irrigate
12/29/2025,25.17,23.29,1.03,21.78,0.0,6.457584312065168,7.749101174478201,7.426221958874943,6.780463527668426,0.0,Irrigate
12/30/2025,25.42,21.84,1.0,21.77,0.0,6.480287570432683,7.776345084519219,7.452330705997585,6.8043019489543175,0.0,Irrigate
12/31/2025,24.94,20.94,0.95,20.56,0.0,6.122801387954433,7.3473616655453196,7.041221596147597,6.428941457352155,0.0,Irrigate
